"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90"
"1" 1 0.942175746219741 0.258249540866938 0.110608521483909 -0.0223541214076 -0.000921634710651483 0.0641621211211339 -0.0110685419568326 -0.0593225495214867 -0.103138896938495 0.40028354784526 0.224933213746801 0.299017305102167 0.304431596327263 0.212728324913626 0.154731004338345 0.690349123263209 0.626725992165401 0.735683651259742 0.748697917618285 -0.106141711729933 -0.167673004789679 0.175745021538946 0.100876702070189 0.125683411200316 0.212915903483529 0.303630150345672 -0.0960642998012804 0.412322733787967 0.382950859413715 0.157381259195615 0.0592648212001776 0.224424117210358 0.176876885635381 -0.0694659850403812 0.00619366561802782 -0.22816003413985 -0.134044014120394 -0.0975361727189401 0.169877005837568 0.11834967781795 0.078118938225275 0.619997896036155 0.682514484833442 0.423914005903672 0.415444289235957 0.52925070831435 0.494597974521122 0.365494029840368 0.283609856645736 0.26988486856389 0.19753191030955 0.258801188716548 0.356284204768056 0.155731872232075 0.291535385232046 0.84266601256674 0.830998430372989 0.326516748990679 0.187103405228839 0.166134418366095 0.118674162795273 0.553946968766935 0.0657542550964318 0.0267431136421196 -0.0456406476477663 0.182280155329883 0.208355715324416 0.795958158229054 0.6734660131992 -0.325309415279409 -0.427291295769659 -0.333910226007775 -0.181010338123536 -0.0599730726446681 -0.245680690674761 -0.0727378658710623 -0.0966262154913837 0.446889593323997 0.557832606784074 0.570975578782893 0.626031727805597 0.0895328846503329 0.145862528720225 0.428518677768982 0.338771562801617 0.230011952273199 0.369926112853969 -0.0489797228995844 0.190440798750143
"2" 0.942175746219741 1 0.152278073427596 0.183229246755886 -0.0794670691593024 0.0792134941959763 -0.0301799548283126 0.0555772748022603 -0.121624552765463 -0.0490561546716028 0.279761221418745 0.304413907973561 0.180316262375853 0.334086378293951 0.14801241860108 0.221833630031926 0.744367204627884 0.700125994684508 0.684887314069961 0.773936754111695 -0.0627810682696515 -0.0915393750443137 0.140148067826717 0.152546871040353 0.149597484393716 0.249313146867533 0.254621370698323 -0.0695074114969573 0.442458726697358 0.491353580374909 0.198407038904962 0.119540890521122 0.290467470047967 0.25103385045218 -0.0555810806092498 0.0249862873593947 -0.201852969471065 -0.0802564084157902 -0.11908133044325 0.18012315892158 0.126144516366249 0.0762446929310492 0.669686164880102 0.73258411439658 0.480027814434403 0.499504698313503 0.57783613278106 0.533323401136694 0.419612178507034 0.349962192241455 0.295551935934471 0.24304133123102 0.290607814971263 0.405541584977721 0.199799388716903 0.307877493533573 0.862321172886367 0.878692642890158 0.322354929213717 0.238816872076406 0.103102169721011 0.159613763338889 0.536710200999983 0.205631339349315 -0.0640057506527453 -0.0940033938115398 0.151904851577027 0.199738628148271 0.833866016159441 0.734258037878126 -0.314394308239362 -0.391397359150614 -0.307588320315887 -0.115658779890927 -0.0852569092795344 -0.169958529956107 -0.0124800911895596 -0.0610002242414673 0.525204976826648 0.604852008111978 0.627315564650425 0.681267542086203 0.092050154430788 0.207147801146269 0.389062029314097 0.367577452007337 0.17880386206011 0.318115922732161 -0.0542455938617623 0.25103506999292
"3" 0.258249540866938 0.152278073427596 1 0.291552907762443 0.528713602031383 0.0508789019933897 0.792514918631856 0.0732187489725155 0.565922504053174 -0.0897110672996449 0.274576831915954 -0.19587181366423 0.56178865445623 0.0963569754927359 0.680895893583415 0.112424048469344 0.0532626064836302 0.01704165742346 0.450367646895565 0.404423764784113 0.0996037372035026 -0.164622643191272 0.825286327361676 0.486721643301045 0.501228020349101 0.43789091700434 0.250256956802669 0.0703562645402245 0.124492552105022 -0.0683369696027996 0.501274996544932 0.378741015203801 0.502054662841861 0.348879619946378 0.579226434776841 0.478358058718488 0.0415868645048247 -0.17111809498825 0.184029254589049 0.288992190099375 0.220767511325753 0.0414499342613684 0.201269895446481 0.148588098595078 0.18392764441511 0.0131775990562226 0.162254777315887 0.0715773288575094 0.0278768545666716 0.0416698303491566 0.187941521344687 0.0418849034294811 -0.0506492990820596 0.16683228884286 0.0680414026398264 0.135991232367077 0.0327960954766434 0.0866922206285094 0.0976614667421558 0.0158626059036618 0.498686678696874 -0.0380108469032773 0.280280243427337 -0.218100197329059 0.690283942924563 0.421019104460626 0.609857587014789 0.463678236090526 0.289003421962364 0.186099939748426 0.210479832123224 0.0821046482362519 0.131149610482078 0.0597912162164939 0.215848792328854 -0.0368810622667035 0.239804239534775 0.2031843636407 0.10039677674729 0.204790324784124 0.0667681196626088 0.173078289830795 0.0865717957438835 0.0620715383387539 0.4915476020015 0.276533911907304 0.351261405129896 0.38938582949996 0.174707240593534 0.191424149954684
"4" 0.110608521483909 0.183229246755886 0.291552907762443 1 0.1336450122802 0.386281415233005 0.308905219653117 0.825567098697896 0.186952755058288 0.434360838656797 0.113363563433677 0.481866184141142 0.134506562779534 0.56546010813569 0.237897599336371 0.688504504116239 0.291984368570419 0.215260400697792 0.306512991458784 0.421310417989585 0.171034012567722 0.022807688293809 0.428701924051699 0.813483232396839 0.158211843934615 0.282754327537321 0.132947313740979 -0.0947941052778878 0.396036163848731 0.466494048586947 0.438321881020917 0.665084686534384 0.54988785614297 0.625949951333173 0.314488727931927 0.364859330284933 0.0310320531194994 -0.0456467331864948 0.103371916292652 0.295603641052062 0.0868279842771938 -0.0990662655954054 0.285950183496366 0.270337012230063 0.183257201247387 0.225007073051887 0.240736972425206 0.146629145793543 0.152379347600149 0.19593656631856 0.22163990857065 0.210141124735644 0.173781834584708 0.305377785149279 0.258046499342346 0.256893096850055 0.0583646294710693 0.0408571559927782 0.202441524804497 0.278061001108348 0.293709993404323 0.526098940575196 0.501494606592393 0.569837863820144 0.0576995876506578 0.373497488545523 0.258164423359334 0.355194391569165 0.175616156215716 0.22554582537255 0.213549408346908 0.225905059663579 0.167249249046823 0.307666927445818 0.263758896819834 0.179614700944107 0.189875599926006 0.201088571947671 0.293229102650942 0.295705891209928 0.310647001079357 0.300747381058637 0.112223747031811 0.258675188918642 0.145616186761186 0.353961977489316 0.284523626160419 0.137689625275671 0.251875243122441 0.385728579077211
"5" -0.0223541214076 -0.0794670691593024 0.528713602031383 0.1336450122802 1 0.30119901084362 0.504151501875271 0.0674442956087685 0.798537314143121 0.11052197767533 0.0261239668086587 -0.22704515572052 0.30655212152735 -0.0692361924662107 0.491187335357476 -0.0372548534896351 -0.0977360208876616 -0.204400623505763 -0.0573878939633612 0.00371000276932564 0.220470674035201 0.0325130149534722 0.422770029152954 0.230017421819655 0.609385415417889 0.489370430851026 0.3048506997589 0.472679438962438 -0.0298035204039833 -0.199247199726338 0.243784526050922 0.138605001675585 0.253658747171781 0.137137718211896 0.485448039324738 0.421925069086573 0.143503324233183 -0.0531337880722292 0.119663109357675 0.287616275181058 0.250926805303351 0.189817211922244 0.0997418527673988 0.0509536694775512 0.246839697601679 0.178328299671757 0.133851753403787 0.0931704642257116 0.250965576370584 0.233697313660757 0.363574800636735 0.247160118957485 0.161684451418955 0.312493465909075 0.192669627869103 0.221694582006402 0.00936290147572443 0.0194463864658421 0.240080190495573 0.150796870326749 0.44395485652196 0.116782458721724 0.048720172865061 -0.163128863069716 0.542991032654357 0.427657952718945 0.570568776734718 0.457451466197395 0.129409872253662 0.148561261389046 0.128458723945127 0.129462931197863 0.157659854739393 -0.0123992286917263 0.0478914098886468 -0.00340624976153311 0.262756879068196 0.170045624210328 -0.0714502896697149 -0.0494941162071869 0.0410977066887483 0.090943155091269 0.140924158526918 0.0375135029467892 0.428543147360986 0.324864669465539 0.251252205629105 0.296891529336317 0.294020244927507 0.286915617083796
"6" -0.000921634710651483 0.0792134941959763 0.0508789019933897 0.386281415233005 0.30119901084362 1 0.189286717062228 0.481686378808952 0.315830154366052 0.692933178665363 0.095655370730842 0.214549961762009 0.184460737108773 0.283935242634964 0.193946393840803 0.394035906642703 0.0538104420709406 0.0320333180223598 -0.175790958933786 -0.0220306307941779 0.207838864141483 0.216940538023177 -0.0614979645791594 0.282306536958756 0.388542974077025 0.452161904373982 0.25586513410911 0.448985547222441 0.00277614297815695 0.0179009948418737 -0.00262848781550632 0.112780134734331 0.115379274736892 0.153002778951632 0.173243367699353 0.256008663142748 0.0076531008082359 -0.0183344199022129 -0.019719359878768 0.300899271391435 0.00951143843471871 0.24085599361979 0.0905670505044598 0.106960885573403 0.104865267260277 0.146100887057135 0.146245197369872 0.0818617039549375 0.0713674974445583 0.176677629111034 0.255555816108323 0.247441137712505 0.259654539978689 0.285680529920395 0.30374276510344 0.318900517329978 -0.0401283234613752 0.022998607442347 0.202076090934765 0.169438140347062 0.443047987474848 0.50352188395406 0.14842952308577 0.172442336645861 0.219286342630758 0.485637434117901 0.210619745237834 0.338562749347491 0.0791785293649687 0.0955120304571684 0.157840745297744 0.138522586149413 0.120920964063797 0.0741446747573288 0.0996475107659847 0.017868162671716 -0.0391298697823397 -0.0492399398954796 0.029332474788034 -0.0442266809594666 0.206968482767266 0.197561725667504 0.129679829204213 0.322983758174434 0.33912666189892 0.402901377163358 0.279514650815508 0.359022784300043 0.294397461431111 0.409603453568441
"7" 0.0641621211211339 -0.0301799548283126 0.792514918631856 0.308905219653117 0.504151501875271 0.189286717062228 1 0.364109371845106 0.526291189887057 0.151174823279646 0.360858930708506 0.0888734013823824 0.550553463866819 0.300419707697641 0.503235145332865 0.136503363987593 -0.0210626281312728 -0.0360477050751124 0.224179147026312 0.17326943159587 0.0111399391363548 -0.175377056688542 0.565603879931207 0.38131399781359 0.358312603472206 0.262798663867384 0.190094361142935 0.0446280412624363 0.246694105172916 0.0222340909337677 0.393734341796006 0.352013811667934 0.457448063698964 0.415781822623057 0.53982809891759 0.49573583179216 0.0253398375587608 -0.057391127529166 0.287060024199438 0.348795952773081 0.0538855563947998 -0.00136568891168608 0.113217260819582 0.0702028701876167 0.135834749597133 0.00807890357461366 0.0805347789802943 -0.0272442261524932 0.00603759808108462 0.038619867500065 0.273017560407783 0.122665148631295 -0.0214192831459847 0.194348610190624 0.147468704503956 0.206258710493086 -0.167129479697756 -0.131426856608456 0.214593952135325 0.101386415858713 0.677031284195169 0.188448502006987 0.327396518854286 0.00182830248111509 0.618932461619762 0.486327840026771 0.660150015255481 0.522992275953694 0.0260261359062859 -0.00657384411466145 0.273085888231653 0.232893570998099 0.200141717896987 0.147087544960746 0.211554397990572 0.00488862351242433 0.201977182046873 0.163144785422559 0.0569737727051445 0.118108446578974 0.0767801763206963 0.137141510781368 0.0835812224829236 0.110039690014638 0.440942214551118 0.324271479890321 0.198970600436635 0.227443526578335 0.299419008500236 0.284902761861306
"8" -0.0110685419568326 0.0555772748022603 0.0732187489725155 0.825567098697896 0.0674442956087685 0.481686378808952 0.364109371845106 1 0.0986215225701972 0.635238481315702 0.135125672505269 0.645686053859605 0.104535522154758 0.631554336328518 0.057937830564804 0.609640427119166 0.234731436931634 0.181528378197324 0.0722914268285663 0.181473102241356 0.0722958771838613 -0.0199325628402437 0.0931540543982422 0.562276939223357 0.0941922793783989 0.188529455468317 0.0747559259604356 -0.138451664294372 0.438076478843063 0.461117824814351 0.296815980827192 0.552746033644503 0.43929086273945 0.606114604923223 0.236709267903388 0.36082629913752 0.00485251150078745 0.040739817610083 0.150970748147913 0.322600639429031 -0.0701529164228411 -0.110416463287816 0.169383166164635 0.180400972412142 0.116580392979682 0.203064811730082 0.156721756276501 0.0685003019484921 0.125314391301224 0.193090565184302 0.268618379237948 0.256282178561235 0.208431293097236 0.290124585747616 0.29821283545909 0.277027632966884 -0.0679682031532932 -0.10073194450984 0.302937600616932 0.327674365125253 0.4457587760742 0.733353608893006 0.431302668604895 0.624024896373151 0.0270047506911754 0.45926766281765 0.254488250473776 0.388804043443458 -0.010261989533453 0.0909833640615872 0.244664421786112 0.31365492341759 0.198233284423044 0.292351872629728 0.186300075202251 0.118915482928323 0.177888584242855 0.166603204598598 0.198927230846791 0.197700584860603 0.264438359404809 0.215978071330785 0.0636913763947984 0.256105859144338 0.098419684265691 0.334804808329589 0.194953523714264 -0.000968537204663819 0.36602386415237 0.404431219591549
"9" -0.0593225495214867 -0.121624552765463 0.565922504053174 0.186952755058288 0.798537314143121 0.315830154366052 0.526291189887057 0.0986215225701972 1 0.190246352650508 0.0303889782887924 -0.194394879363689 0.390972031814351 0.0480129745844395 0.583594155247134 0.100218662269978 -0.1517122675961 -0.201685099218733 -0.0437992829479533 0.00710409611117206 0.267391334276945 0.0630889949833324 0.423025370095729 0.307532874123138 0.352223464459184 0.290833398002879 0.285528560393707 0.326954241530062 -0.0818002673591869 -0.187779060939615 0.0868952401108395 0.0571857256698522 0.259299804439017 0.135783590121096 0.45773166446473 0.39028055476357 0.0493034038735839 -0.142022811593555 0.0676711532832383 0.157848862656046 0.177276829503894 0.208502262638392 0.110499633685069 0.0334636612191599 0.179429217433357 0.0807919306492713 0.150037867426596 0.0697379538574065 0.183170057358472 0.157845380251041 0.267257337006555 0.175035917166527 0.0463000555451053 0.267556117436635 0.195694735668457 0.1874476599489 -0.0735891904457847 -0.0373254910792858 0.191509735633405 0.110391141470254 0.512519131635858 0.145926642418257 0.157180863286214 -0.0986854074766006 0.5228134809044 0.441275336749072 0.50868175099974 0.395825120440651 0.116593388716619 0.119380489652874 0.195371325726863 0.154466663685159 0.288351297073527 0.0380353786548515 0.169308743497086 0.0278400832232133 0.330715213329182 0.299576467804717 -0.0060734988875119 -0.00212555668422763 -0.00923022955083186 0.072378845828618 0.0707487194502067 0.0244835211926198 0.420986525277896 0.297206623102805 0.219920091900203 0.292255371376366 0.328645972017868 0.293538248615795
"10" -0.103138896938495 -0.0490561546716028 -0.0897110672996449 0.434360838656797 0.11052197767533 0.692933178665363 0.151174823279646 0.635238481315702 0.190246352650508 1 -0.0297629992941084 0.353419688566495 0.00590655368606433 0.441608839192071 0.027436485827285 0.446104915252835 0.134590988748015 0.0652463374378677 -0.207720601666407 -0.0688437221426188 0.127711349899603 0.0927450541053842 -0.16090788079891 0.27521084159719 0.0648368676660073 0.119834582421473 0.100449971118448 0.0448478084354636 0.111707731791172 0.186921089345856 -0.0793308028202387 0.118139387493134 0.162388984685283 0.282350103501709 0.173171665200341 0.348664008659666 -0.0466012111563325 -0.0115697230994661 0.027386315243485 0.191022135110615 -0.140701820314131 0.0724598353818557 0.11259775188769 0.136046446034575 0.109952071244284 0.187213886005645 0.117675060629114 0.0861979523828574 0.137937594597305 0.273944260378853 0.300133335271821 0.339279133977265 0.283935847835092 0.3623935976938 0.326772506674978 0.27468394452821 -0.0696850094875583 -0.048259562175918 0.204177633033569 0.30805018843252 0.383351446144297 0.643876951756221 0.147198341185892 0.350275597124809 0.116109524785797 0.514639766727489 0.234880181644297 0.399311072934261 -0.00691575266957319 0.0903164418404294 0.0655022423311854 0.092912980436212 0.135976743590094 0.137893520603482 0.174797526599135 0.119892038148132 0.106917250997374 0.0872840109205562 0.150968923749731 0.0786436350669641 0.220232562874777 0.206020152193305 0.00355149410288805 0.277584023545889 0.202501567640501 0.43493022689792 0.158556462766439 0.133609398199663 0.274790125307533 0.396847868359936
